ProductID,ProductName,Category,SubCategory,Brand,CostPrice
9045,Dumbbell Set,Sports,Fitness,Decathlon,34115.81
9046,Sofa Set,Home,Furniture,Ikea,42701.46
9047,Kids T-Shirt,Fashion,Kids,Puma,37609.04
9048,Yoga Mat,Sports,Fitness,Cult,26375.42
9049,Women's Kurti,Fashion,Women,Biba,46919.75
9050,OnePlus 13,Electronics,Mobile,OnePlus,24985.77
9051,Dining Table,Home,Furniture,Ikea,48276.99
9052,Adidas Jacket,Fashion,Women,Adidas,28537.23
9053,Cookware Set,Home,Kitchen,Prestige,36235.17
9054,Kitchen Rack,Home,Kitchen,Prestige,31723.91
9055,HP Pavilion Laptop,Electronics,Laptop,HP,40323.55
9056,Kids T-Shirt,Fashion,Kids,Puma,34366.25
9057,Study Chair,Home,Furniture,Godrej,9020.68
9058,Dumbbell Set,Sports,Fitness,Decathlon,8526.75
9059,Sofa Set,Home,Furniture,Ikea,19184.51
9060,Wall Decor,Home,Decor,Home Centre,5359.36
9061,Kids Shoes,Fashion,Kids,Nike,24213.57
9062,Tennis Racket,Sports,Fitness,Yonex,49778.3
9063,Wall Decor,Home,Decor,Home Centre,26818.66
9064,Sony Bravia TV,Electronics,TV,Sony,5289.44
9065,Dell Inspiron Laptop,Electronics,Laptop,Dell,34925.2
9066,Men's Hoodie,Fashion,Men,Nike,27687.43
9067,Sofa Set,Home,Furniture,Ikea,1862.53
9068,Cricket Bat,Sports,Cricket,SS,35610.97
9069,Dumbbell Set,Sports,Fitness,Decathlon,27243.42
9070,Cricket Bat,Sports,Cricket,SS,21577.55
9071,Men's Hoodie,Fashion,Men,Nike,39117.77
9072,Tennis Racket,Sports,Fitness,Yonex,9747.48
9073,LG Smart TV,Electronics,TV,LG,40772.42
9074,Puma T-Shirt,Fashion,Men,Puma,5957.0
9075,HP Pavilion Laptop,Electronics,Laptop,HP,24018.06
9076,Football,Sports,Football,Nivia,6437.87
9077,Levis Jeans,Fashion,Men,Levis,18031.35
9078,Nike Running Shoes,Fashion,Men,Nike,24139.1
9079,Wireless Headphones,Electronics,Headphones,Sony,42142.86
9080,Dining Table,Home,Furniture,Ikea,48403.09
9081,Kids Shoes,Fashion,Kids,Nike,19234.99
9082,iPhone 15,Electronics,Mobile,Apple,27501.73
9083,LG Smart TV,Electronics,TV,LG,24012.57
9084,Study Chair,Home,Furniture,Godrej,17451.94
9085,Sony Bravia TV,Electronics,TV,Sony,-1455.54
9086,Tennis Racket,Sports,Fitness,Yonex,10434.23
9087,Sony Bravia TV,Electronics,TV,Sony,20637.74
9088,OnePlus 13,Electronics,Mobile,OnePlus,39310.68
9089,Sofa Set,Home,Furniture,Ikea,13489.94
9090,Puma T-Shirt,Fashion,Men,Puma,35147.11
9091,Kids Shoes,Fashion,Kids,Nike,3384.32
9092,Kitchen Rack,Home,Kitchen,Prestige,18151.49
9093,Tennis Racket,Sports,Fitness,Yonex,45271.38
9094,Puma T-Shirt,Fashion,Men,Puma,35999.87
9095,iPhone 15,Electronics,Mobile,Apple,
9096,HP Pavilion Laptop,Electronics,Laptop,HP,43118.7
9097,Football,Sports,Football,Nivia,49174.84
9098,Sofa Set,Home,Furniture,Ikea,40530.39
9099,Coffee Table,Home,Decor,Ikea,45162.68
9100,Kids T-Shirt,Fashion,Kids,Puma,3987.42
9101,Yoga Mat,Sports,Fitness,Cult,25963.42
9102,iPhone 15,Electronics,Mobile,Apple,972.33
9103,OnePlus 13,Electronics,Mobile,OnePlus,19079.14
9104,Wireless Headphones,Electronics,Headphones,Sony,46163.93
9105,Tennis Racket,Sports,Fitness,Yonex,35644.67
9106,Sofa Set,Home,Furniture,Ikea,18679.04
9107,Football,Sports,Football,Nivia,
9108,OnePlus 13,Electronics,Mobile,OnePlus,38864.72
9109,Football,Sports,Football,Nivia,17934.51
9110,Tennis Racket,Sports,Fitness,Yonex,3376.89
9111,Cookware Set,Home,Kitchen,Prestige,29053.25
9112,Cricket Bat,Sports,Cricket,SS,49761.64
9113,OnePlus 13,Electronics,Mobile,OnePlus,14114.16
9114,iPhone 15,Electronics,Mobile,Apple,47151.36
9115,Cricket Bat,Sports,Cricket,SS,29977.7
9116,Galaxy S24,Electronics,Mobile,Samsung,48218.77
9117,Adidas Jacket,Fashion,Women,Adidas,20590.91
9118,OnePlus 13,Electronics,Mobile,OnePlus,4402.81
9119,Dell Inspiron Laptop,Electronics,Laptop,Dell,37924.68
9120,Cookware Set,Home,Kitchen,Prestige,18141.2
9121,Yoga Mat,Sports,Fitness,Cult,30456.87
9122,Kitchen Rack,Home,Kitchen,Prestige,19686.42
9123,OnePlus 13,Electronics,Mobile,OnePlus,35531.86
9124,Sofa Set,Home,Furniture,Ikea,2400.84
9125,Wireless Headphones,Electronics,Headphones,Sony,36419.63
9126,Tennis Racket,Sports,Fitness,Yonex,-8093.85
9127,Men's Hoodie,Fashion,Men,Nike,34958.16
9128,Sony Bravia TV,Electronics,TV,Sony,36754.25
9129,Kids Shoes,Fashion,Kids,Nike,45114.99
9130,Yoga Mat,Sports,Fitness,Cult,10949.87
9131,Levis Jeans,,Men,Levis,4510.44
9132,Women's Kurti,Fashion,Women,Biba,47796.1
9133,Yoga Mat,Sports,Fitness,Cult,23184.02
9134,Women's Kurti,Fashion,Women,Biba,12310.68
9135,Sofa Set,Home,Furniture,Ikea,22977.66
9136,Wireless Headphones,Electronics,Headphones,Sony,39067.55
9137,Sofa Set,Home,Furniture,Ikea,42805.87
9138,Kids Shoes,Fashion,Kids,Nike,48333.65
9139,OnePlus 13,Electronics,Mobile,OnePlus,44263.62
9140,OnePlus 13,Electronics,Mobile,OnePlus,17527.34
9141,HP Pavilion Laptop,Electronics,Laptop,HP,20822.19
9142,Wall Decor,Home,Decor,Home Centre,6068.47
9143,Women's Kurti,Fashion,Women,Biba,40490.59
9144,Dining Table,Home,Furniture,Ikea,24835.03
9145,Kids T-Shirt,Fashion,Kids,Puma,1354.88
9146,OnePlus 13,Electronics,Mobile,OnePlus,25879.2
9147,Football,Sports,Football,Nivia,30454.64
9148,Kids T-Shirt,Fashion,Kids,Puma,23207.4
9149,Men's Hoodie,Fashion,Men,Nike,13732.8
9150,Women's Kurti,Fashion,Women,Biba,11777.36
9151,Football,Sports,Football,Nivia,7362.55
9152,Sofa Set,Home,Furniture,Ikea,15772.36
9153,Sofa Set,Home,Furniture,Ikea,3758.54
9154,Nike Running Shoes,Fashion,Men,Nike,38819.08
9155,Adidas Jacket,Fashion,Women,Adidas,21806.64
9156,Dining Table,Home,Furniture,Ikea,25693.0
9157,Tennis Racket,Sports,Fitness,Yonex,44972.92
9158,iPhone 15,Electronics,Mobile,Apple,14025.65
9159,Dumbbell Set,Sports,Fitness,Decathlon,27255.87
9160,iPhone 15,Electronics,Mobile,Apple,3261.32
9161,Study Chair,Home,Furniture,Godrej,14229.83
9162,Kitchen Rack,Home,Kitchen,Prestige,2942.97
9163,Levis Jeans,Fashion,Men,Levis,1677.72
9164,OnePlus 13,Electronics,Mobile,OnePlus,14855.94
9165,LG Smart TV,Electronics,TV,LG,44529.97
9166,Cricket Bat,Sports,Cricket,SS,1064.2
9167,Kids T-Shirt,Fashion,Kids,Puma,8209.95
9168,Cookware Set,Home,Kitchen,Prestige,8903.41
9169,Wireless Headphones,Electronics,Headphones,Sony,13856.75
9170,Kids T-Shirt,Fashion,Kids,Puma,11138.22
9171,Wall Decor,Home,Decor,Home Centre,42943.27
9172,Kitchen Rack,Home,Kitchen,Prestige,43558.9
9173,Kids T-Shirt,Fashion,Kids,Puma,7149.11
9174,Dining Table,Home,Furniture,Ikea,35326.04
9175,Sofa Set,Home,Furniture,Ikea,43815.4
9176,LG Smart TV,Electronics,TV,LG,16242.33
9177,Dell Inspiron Laptop,Electronics,Laptop,Dell,43301.66
9178,Dining Table,Home,Furniture,Ikea,5157.74
9179,Levis Jeans,Fashion,Men,Levis,30238.42
9180,Sofa Set,Home,Furniture,Ikea,38237.47
9181,Nike Running Shoes,Fashion,Men,Nike,9545.09
9182,OnePlus 13,Electronics,Mobile,OnePlus,1386.2
9183,Puma T-Shirt,Fashion,Men,Puma,40658.29
9184,Sony Bravia TV,Electronics,TV,Sony,13322.58
9185,Men's Hoodie,Fashion,Men,Nike,47273.03
9186,Football,Sports,Football,Nivia,20372.09
9187,Study Chair,Home,Furniture,Godrej,43752.0
9188,Women's Kurti,Fashion,Women,Biba,34914.74
9189,LG Smart TV,Electronics,TV,LG,36967.43
9190,Yoga Mat,Sports,Fitness,Cult,48436.0
9191,Dumbbell Set,Sports,Fitness,Decathlon,36394.99
9192,Wall Decor,Home,Decor,Home Centre,49220.2
9193,LG Smart TV,Electronics,TV,LG,46327.69
9194,Sofa Set,Home,Furniture,Ikea,35869.44
9195,Puma T-Shirt,Fashion,Men,Puma,28468.58
9196,Dining Table,Home,Furniture,Ikea,41360.75
9197,Kitchen Rack,Home,Kitchen,Prestige,14850.42
9198,Puma T-Shirt,Fashion,Men,Puma,41582.35
9199,Wall Decor,Home,Decor,Home Centre,12412.58
9200,Wall Decor,Home,Decor,Home Centre,49453.94
9201,Dell Inspiron Laptop,Electronics,Laptop,Dell,26526.98
9202,Dumbbell Set,Sports,Fitness,Decathlon,35378.61
9203,LG Smart TV,Electronics,TV,LG,18345.32
9204,Cookware Set,Home,Kitchen,Prestige,27976.53
9205,OnePlus 13,Electronics,Mobile,OnePlus,23993.58
9206,Yoga Mat,Sports,Fitness,Cult,15740.16
9207,Men's Hoodie,Fashion,Men,Nike,40730.28
9208,Yoga Mat,Sports,Fitness,Cult,
9209,Sony Bravia TV,Electronics,TV,Sony,26682.99
9210,Wireless Headphones,Electronics,Headphones,Sony,44721.45
9211,Wall Decor,Home,Decor,Home Centre,19383.82
9212,Sofa Set,Home,Furniture,Ikea,11018.82
9213,Sofa Set,Home,Furniture,Ikea,8944.81
9214,iPhone 15,Electronics,Mobile,Apple,26370.52
9215,Men's Hoodie,Fashion,Men,,21205.49
9216,Men's Hoodie,,Men,Nike,49552.0
9217,Study Chair,Home,Furniture,Godrej,32884.27
9218,Levis Jeans,Fashion,Men,Levis,22242.62
9219,Adidas Jacket,Fashion,Women,Adidas,17907.45
9220,OnePlus 13,Electronics,Mobile,OnePlus,20370.9
9221,Wireless Headphones,Electronics,Headphones,Sony,37342.78
9222,Puma T-Shirt,Fashion,Men,Puma,46797.78
9223,Dining Table,Home,Furniture,Ikea,18054.42
9224,Wireless Headphones,Electronics,Headphones,Sony,19611.47
9225,Galaxy S24,Electronics,Mobile,Samsung,2199.1
9226,Levis Jeans,Fashion,Men,Levis,3743.39
9227,Yoga Mat,Sports,Fitness,Cult,
9228,Dumbbell Set,Sports,Fitness,Decathlon,33767.28
9229,Wireless Headphones,Electronics,Headphones,Sony,16994.81
9230,Tennis Racket,Sports,Fitness,Yonex,853.36
9231,Study Chair,Home,Furniture,Godrej,33555.73
9232,Football,Sports,Football,Nivia,45849.21
9233,OnePlus 13,Electronics,Mobile,OnePlus,40624.34
9234,Kitchen Rack,Home,Kitchen,Prestige,41877.74
9235,Sofa Set,Home,Furniture,Ikea,42563.18
9236,Wireless Headphones,Electronics,Headphones,Sony,36304.61
9237,Women's Kurti,Fashion,Women,Biba,22587.95
9238,Nike Running Shoes,Fashion,Men,Nike,17040.0
9239,Dining Table,Home,Furniture,Ikea,27488.49
9240,OnePlus 13,Electronics,Mobile,OnePlus,10682.99
9241,Cricket Bat,Sports,Cricket,SS,31939.23
9242,Kids Shoes,Fashion,Kids,Nike,42775.92
9243,Yoga Mat,Sports,Fitness,Cult,36395.41
9244,Yoga Mat,Sports,Fitness,Cult,1430.95
9245,Puma T-Shirt,Fashion,Men,Puma,33357.02
9246,Nike Running Shoes,Fashion,Men,Nike,48740.83
9247,Sony Bravia TV,Electronics,TV,Sony,10784.36
9248,Sofa Set,Home,Furniture,Ikea,25871.2
9249,Sony Bravia TV,Electronics,TV,Sony,42188.59
9250,Sofa Set,Home,Furniture,Ikea,15810.0
9251,HP Pavilion Laptop,Electronics,Laptop,HP,32496.92
9252,Men's Hoodie,Fashion,Men,Nike,24462.84
9253,Kitchen Rack,Home,Kitchen,Prestige,14050.78
9254,LG Smart TV,Electronics,TV,LG,26359.24
9255,Puma T-Shirt,Fashion,Men,Puma,22692.66
9256,Women's Kurti,Fashion,Women,Biba,25565.3
9257,LG Smart TV,Electronics,TV,LG,32585.37
9258,Levis Jeans,Fashion,Men,Levis,11085.63
9259,Wireless Headphones,Electronics,Headphones,Sony,30707.29
9260,Men's Hoodie,Fashion,Men,Nike,7444.39
9261,LG Smart TV,Electronics,TV,LG,15390.05
9262,Puma T-Shirt,Fashion,Men,,24950.02
9263,Wall Decor,Home,Decor,Home Centre,
9264,Study Chair,Home,Furniture,Godrej,31004.34
9265,Sony Bravia TV,,TV,Sony,24169.49
9266,Kids T-Shirt,Fashion,Kids,Puma,49394.6
9267,Puma T-Shirt,Fashion,Men,Puma,16740.3
9268,Sofa Set,Home,Furniture,Ikea,17398.18
9269,OnePlus 13,Electronics,Mobile,OnePlus,23187.23
9270,Sony Bravia TV,Electronics,TV,Sony,15026.07
9271,Wall Decor,Home,Decor,Home Centre,46347.14
9272,Men's Hoodie,Fashion,Men,Nike,22663.65
9273,Dell Inspiron Laptop,Electronics,Laptop,Dell,47981.44
9274,Cricket Bat,Sports,Cricket,SS,20850.84
9275,Wireless Headphones,Electronics,Headphones,Sony,12772.03
9276,Sofa Set,Home,Furniture,Ikea,21139.01
9277,Wireless Headphones,Electronics,Headphones,Sony,3453.86
9278,HP Pavilion Laptop,Electronics,Laptop,HP,30644.95
9279,Yoga Mat,Sports,Fitness,Cult,31332.73
9280,Kids Shoes,Fashion,Kids,Nike,11138.46
9281,Cricket Bat,Sports,Cricket,SS,21641.11
9282,Nike Running Shoes,Fashion,Men,Nike,18501.64
9283,Coffee Table,Home,Decor,Ikea,7209.22
9284,Football,Sports,Football,Nivia,21076.08
9285,Cookware Set,Home,Kitchen,Prestige,10224.38
9286,Wall Decor,Home,Decor,Home Centre,457.21
9287,Nike Running Shoes,Fashion,Men,Nike,15184.23
9288,Women's Kurti,Fashion,Women,Biba,6028.61
9289,Puma T-Shirt,Fashion,Men,Puma,33454.8
9290,Kids Shoes,Fashion,Kids,Nike,9032.99
9291,Sofa Set,Home,Furniture,Ikea,15880.3
9292,Kitchen Rack,Home,Kitchen,Prestige,21199.86
9293,Nike Running Shoes,Fashion,Men,Nike,427.74
9294,Kitchen Rack,Home,Kitchen,Prestige,22973.06
9295,Wall Decor,Home,Decor,Home Centre,41656.17
9296,Football,Sports,Football,Nivia,49743.74
9297,Dumbbell Set,Sports,Fitness,Decathlon,46147.0
9298,HP Pavilion Laptop,Electronics,Laptop,HP,755.47
9299,Kids Shoes,Fashion,Kids,Nike,32309.49
9300,iPhone 15,Electronics,Mobile,Apple,
9301,Yoga Mat,Sports,Fitness,Cult,48539.32
9302,Study Chair,Home,Furniture,Godrej,4674.65
9303,Kitchen Rack,Home,Kitchen,Prestige,19941.95
9304,Kitchen Rack,Home,Kitchen,Prestige,10840.95
9305,Women's Kurti,Fashion,Women,Biba,14606.82
9306,iPhone 15,Electronics,Mobile,Apple,24260.09
9307,Kids T-Shirt,Fashion,Kids,Puma,27196.86
9308,Dining Table,Home,Furniture,Ikea,7458.19
9309,Study Chair,Home,Furniture,Godrej,3728.35
9310,Tennis Racket,Sports,Fitness,Yonex,10450.58
9311,HP Pavilion Laptop,Electronics,Laptop,HP,49578.03
9312,Cookware Set,Home,Kitchen,Prestige,41984.56
9313,Nike Running Shoes,Fashion,Men,Nike,14400.17
9314,Wall Decor,Home,Decor,Home Centre,24293.79
9315,Sony Bravia TV,Electronics,TV,Sony,22633.95
9316,Galaxy S24,Electronics,Mobile,Samsung,20888.45
9317,Men's Hoodie,Fashion,Men,Nike,22523.91
9318,Dell Inspiron Laptop,Electronics,Laptop,Dell,3559.76
9319,Kitchen Rack,Home,Kitchen,Prestige,
9320,Sony Bravia TV,Electronics,TV,Sony,31842.55
9321,Wall Decor,Home,Decor,Home Centre,44318.32
9322,Football,Sports,Football,Nivia,8437.45
9323,Dumbbell Set,Sports,Fitness,Decathlon,38674.32
9324,Men's Hoodie,Fashion,Men,Nike,11530.29
9325,Adidas Jacket,Fashion,Women,Adidas,46531.49
9326,Dell Inspiron Laptop,Electronics,Laptop,Dell,4280.52
9327,Men's Hoodie,Fashion,Men,Nike,3689.77
9328,Nike Running Shoes,Fashion,Men,Nike,28117.48
9329,Women's Kurti,Fashion,Women,Biba,31978.3
9330,iPhone 15,Electronics,Mobile,Apple,41999.63
9331,Men's Hoodie,Fashion,Men,Nike,14821.58
9332,Coffee Table,Home,Decor,Ikea,25372.4
9333,Galaxy S24,Electronics,Mobile,Samsung,19836.11
9334,Dell Inspiron Laptop,Electronics,Laptop,Dell,36898.26
9335,Galaxy S24,Electronics,Mobile,Samsung,48174.58
9336,Dell Inspiron Laptop,Electronics,Laptop,Dell,32675.11
9337,LG Smart TV,Electronics,TV,LG,49892.01
9338,HP Pavilion Laptop,Electronics,Laptop,HP,3369.24
9339,Kids T-Shirt,Fashion,Kids,Puma,38104.77
9340,Tennis Racket,Sports,Fitness,Yonex,6903.65
9341,Football,Sports,Football,Nivia,22570.88
9342,LG Smart TV,Electronics,TV,LG,14445.43
9343,Puma T-Shirt,Fashion,Men,Puma,36195.57
9344,OnePlus 13,Electronics,Mobile,OnePlus,41786.77
9345,Cookware Set,Home,Kitchen,Prestige,10486.39
9346,Cookware Set,Home,Kitchen,Prestige,-166.64
9347,Women's Kurti,Fashion,Women,Biba,17820.51
9348,Levis Jeans,Fashion,Men,Levis,45830.11
9349,Nike Running Shoes,Fashion,Men,Nike,3922.88
9350,Adidas Jacket,Fashion,Women,Adidas,22362.3
9351,Kids T-Shirt,Fashion,Kids,Puma,19597.62
9352,Wall Decor,Home,Decor,Home Centre,24621.18
9353,Dumbbell Set,Sports,Fitness,Decathlon,25011.71
9354,Tennis Racket,Sports,Fitness,Yonex,26187.4
9355,Sofa Set,Home,Furniture,Ikea,42978.88
9356,Nike Running Shoes,Fashion,Men,Nike,
9357,Galaxy S24,Electronics,Mobile,Samsung,22550.77
9358,Dumbbell Set,Sports,Fitness,Decathlon,12126.92
9359,Levis Jeans,,Men,Levis,48301.67
9360,Wall Decor,Home,Decor,Home Centre,16494.68
9361,Cookware Set,Home,Kitchen,Prestige,34940.72
9362,Kids Shoes,Fashion,Kids,Nike,9773.7
9363,Tennis Racket,Sports,Fitness,Yonex,8319.15
9364,LG Smart TV,Electronics,TV,LG,5905.1
9365,Kitchen Rack,Home,Kitchen,Prestige,36253.44
9366,Dining Table,Home,Furniture,Ikea,44912.55
9367,Kids Shoes,Fashion,Kids,Nike,39500.48
9368,Men's Hoodie,Fashion,Men,Nike,45048.51
9369,Adidas Jacket,Fashion,Women,Adidas,11898.11
9370,Cricket Bat,Sports,Cricket,SS,37561.43
9371,Dell Inspiron Laptop,Electronics,Laptop,Dell,12992.57
9372,Kitchen Rack,Home,Kitchen,Prestige,29339.92
9373,HP Pavilion Laptop,Electronics,Laptop,HP,11424.7
9374,OnePlus 13,Electronics,Mobile,OnePlus,10598.28
9375,LG Smart TV,Electronics,TV,LG,43325.0
9376,Study Chair,Home,Furniture,Godrej,6435.93
9377,Cricket Bat,Sports,Cricket,SS,9991.47
9378,Women's Kurti,Fashion,Women,Biba,21304.36
9379,OnePlus 13,Electronics,Mobile,OnePlus,33218.54
9380,Dumbbell Set,Sports,Fitness,Decathlon,39087.2
9381,OnePlus 13,Electronics,Mobile,OnePlus,10703.39
9382,Cricket Bat,Sports,Cricket,SS,37781.64
9383,Puma T-Shirt,Fashion,Men,Puma,37817.05
9384,Levis Jeans,Fashion,Men,Levis,30003.24
9385,Kids Shoes,Fashion,Kids,Nike,31161.66
9386,Women's Kurti,Fashion,Women,Biba,36741.6
9387,iPhone 15,Electronics,Mobile,Apple,25111.71
9388,Women's Kurti,Fashion,Women,Biba,2324.53
9389,Levis Jeans,Fashion,Men,Levis,45922.59
9390,Coffee Table,,Decor,Ikea,32485.84
9391,iPhone 15,Electronics,Mobile,Apple,23842.05
9392,Women's Kurti,Fashion,Women,Biba,25908.08
9393,Study Chair,Home,Furniture,Godrej,17602.41
9394,Adidas Jacket,Fashion,Women,Adidas,35178.29
9395,OnePlus 13,Electronics,Mobile,OnePlus,20812.37
9396,Coffee Table,Home,Decor,Ikea,4252.54
9397,Women's Kurti,Fashion,Women,Biba,11002.32
9398,Cookware Set,Home,Kitchen,Prestige,6245.08
9399,Tennis Racket,Sports,Fitness,Yonex,9055.22
9400,Women's Kurti,Fashion,Women,Biba,12585.11
9401,Adidas Jacket,Fashion,Women,Adidas,24800.96
9402,Coffee Table,Home,Decor,Ikea,20106.52
9403,Dumbbell Set,Sports,Fitness,Decathlon,
9404,Coffee Table,Home,Decor,Ikea,33930.11
9405,Cookware Set,Home,Kitchen,Prestige,35413.45
9406,Adidas Jacket,Fashion,Women,Adidas,24392.52
9407,Sony Bravia TV,Electronics,TV,Sony,11072.13
9408,HP Pavilion Laptop,Electronics,Laptop,HP,6957.97
9409,Kids T-Shirt,Fashion,Kids,Puma,25478.73
9410,Women's Kurti,Fashion,Women,Biba,27575.75
9411,Sofa Set,Home,Furniture,Ikea,44807.41
9412,Kids Shoes,Fashion,Kids,Nike,41114.66
9413,Dumbbell Set,Sports,Fitness,Decathlon,37209.44
9414,Study Chair,Home,Furniture,Godrej,2519.44
9415,Kids Shoes,Fashion,Kids,Nike,26764.25
9416,Dell Inspiron Laptop,Electronics,Laptop,Dell,35445.98
9417,Coffee Table,Home,Decor,Ikea,12412.75
9418,Kitchen Rack,Home,Kitchen,Prestige,21132.21
9419,Football,Sports,Football,Nivia,12650.93
9420,Puma T-Shirt,Fashion,Men,Puma,7581.32
9421,Sofa Set,Home,Furniture,Ikea,1463.9
9422,Adidas Jacket,Fashion,Women,Adidas,8121.87
9423,LG Smart TV,,TV,LG,29631.54
9424,Galaxy S24,Electronics,Mobile,Samsung,5180.02
9425,Puma T-Shirt,Fashion,Men,Puma,17257.62
9426,Galaxy S24,Electronics,Mobile,Samsung,10282.5
9427,Kids T-Shirt,Fashion,Kids,,46871.83
9428,Puma T-Shirt,Fashion,Men,Puma,43120.44
9429,Kids T-Shirt,Fashion,Kids,Puma,23428.49
9430,Wireless Headphones,Electronics,Headphones,Sony,20736.4
9431,Kitchen Rack,Home,Kitchen,Prestige,41569.06
9432,Wireless Headphones,Electronics,Headphones,Sony,22800.53
9433,Galaxy S24,Electronics,Mobile,Samsung,40423.53
9434,Puma T-Shirt,Fashion,Men,,6505.59
9435,Wireless Headphones,Electronics,Headphones,Sony,41181.56
9436,Dell Inspiron Laptop,Electronics,Laptop,Dell,20180.75
9437,Football,Sports,Football,Nivia,9401.74
9438,Men's Hoodie,Fashion,Men,Nike,19804.19
9439,Dell Inspiron Laptop,Electronics,Laptop,Dell,34262.37
9440,HP Pavilion Laptop,Electronics,Laptop,HP,5089.51
9441,iPhone 15,Electronics,Mobile,Apple,17148.77
9442,Tennis Racket,Sports,Fitness,Yonex,30261.44
9443,Study Chair,Home,Furniture,Godrej,47379.77
9444,Coffee Table,Home,Decor,Ikea,4931.95
9445,OnePlus 13,Electronics,Mobile,OnePlus,23590.42
9446,Kitchen Rack,Home,Kitchen,Prestige,40206.97
9447,Adidas Jacket,Fashion,Women,Adidas,18981.76
9448,Galaxy S24,Electronics,Mobile,Samsung,16071.44
9449,Sofa Set,Home,Furniture,Ikea,45726.02
9450,Kitchen Rack,Home,Kitchen,Prestige,15432.88
9451,Puma T-Shirt,Fashion,Men,Puma,9796.23
9452,HP Pavilion Laptop,Electronics,Laptop,HP,9340.89
9453,Cricket Bat,Sports,Cricket,SS,25872.57
9454,Nike Running Shoes,Fashion,Men,Nike,36038.67
9455,Dell Inspiron Laptop,Electronics,Laptop,Dell,44362.62
9456,LG Smart TV,Electronics,TV,LG,28869.53
9457,Kids Shoes,Fashion,Kids,Nike,25331.3
9458,Women's Kurti,Fashion,Women,Biba,7866.14
9459,Football,Sports,Football,Nivia,7376.97
9460,Coffee Table,Home,Decor,Ikea,6993.4
9461,Cricket Bat,Sports,Cricket,SS,30476.12
9462,Kitchen Rack,Home,Kitchen,Prestige,29052.61
9463,Yoga Mat,Sports,Fitness,Cult,27371.15
9464,Puma T-Shirt,Fashion,Men,Puma,41250.07
9465,Galaxy S24,Electronics,Mobile,Samsung,32216.65
9466,LG Smart TV,Electronics,TV,LG,8151.32
9467,Kids Shoes,Fashion,Kids,Nike,
9468,Coffee Table,Home,Decor,Ikea,49830.13
9469,Women's Kurti,Fashion,Women,Biba,40545.41
9470,Levis Jeans,Fashion,Men,Levis,29153.97
9471,Sofa Set,Home,Furniture,Ikea,-44600.26
9472,Football,Sports,Football,Nivia,5472.23
9473,Kids T-Shirt,Fashion,Kids,Puma,923.52
9474,Women's Kurti,Fashion,Women,Biba,24106.6
9475,Sofa Set,Home,Furniture,Ikea,
9476,Cookware Set,Home,Kitchen,Prestige,38749.06
9477,Yoga Mat,Sports,Fitness,Cult,32980.9
9478,Kids Shoes,Fashion,Kids,Nike,18095.42
9479,Yoga Mat,Sports,Fitness,Cult,48494.21
9480,HP Pavilion Laptop,Electronics,Laptop,HP,19219.43
9481,Levis Jeans,Fashion,Men,Levis,6963.5
9482,Men's Hoodie,Fashion,Men,Nike,33324.94
9483,Kitchen Rack,Home,Kitchen,Prestige,4638.62
9484,Wireless Headphones,Electronics,Headphones,Sony,37045.99
9485,Football,Sports,Football,Nivia,19066.34
9486,Dell Inspiron Laptop,Electronics,Laptop,Dell,43491.5
9487,Galaxy S24,Electronics,Mobile,Samsung,42157.23
9488,Cookware Set,Home,Kitchen,Prestige,28369.03
9489,Study Chair,Home,Furniture,Godrej,-10234.19
9490,Cricket Bat,Sports,Cricket,SS,48320.78
9491,LG Smart TV,Electronics,TV,LG,36767.53
9492,Kitchen Rack,Home,Kitchen,Prestige,29832.56
9493,Kitchen Rack,Home,Kitchen,Prestige,42725.72
9494,iPhone 15,Electronics,Mobile,Apple,3318.51
9495,HP Pavilion Laptop,Electronics,Laptop,HP,341.14
9496,Sony Bravia TV,Electronics,TV,Sony,15004.22
9497,Sony Bravia TV,Electronics,TV,Sony,-3433.05
9498,Dining Table,Home,Furniture,Ikea,16169.58
9499,Study Chair,Home,Furniture,Godrej,33608.39
9500,Football,Sports,Football,Nivia,12507.74
9501,Cricket Bat,Sports,Cricket,SS,16654.35
9502,Sony Bravia TV,Electronics,TV,Sony,27997.86
9503,Kids Shoes,Fashion,Kids,Nike,41261.11
9504,Dell Inspiron Laptop,Electronics,Laptop,Dell,31430.1
9505,Kitchen Rack,Home,Kitchen,Prestige,1652.08
9506,Wireless Headphones,Electronics,Headphones,Sony,14370.75
9507,Cricket Bat,Sports,Cricket,SS,34023.77
9508,Kids T-Shirt,Fashion,Kids,Puma,30211.18
9509,Cricket Bat,Sports,Cricket,SS,30940.78
9510,OnePlus 13,Electronics,Mobile,OnePlus,21909.75
9511,Yoga Mat,Sports,Fitness,Cult,34358.68
9512,Dining Table,Home,Furniture,Ikea,24544.23
9513,Dining Table,Home,Furniture,Ikea,7591.67
9514,Yoga Mat,Sports,Fitness,Cult,29684.94
9515,Tennis Racket,Sports,Fitness,Yonex,13305.16
9516,Dumbbell Set,Sports,Fitness,Decathlon,28723.38
9517,Sofa Set,Home,Furniture,Ikea,17272.21
9518,Puma T-Shirt,Fashion,Men,Puma,8162.01
9519,Football,Sports,Football,Nivia,1106.34
9520,Galaxy S24,Electronics,Mobile,Samsung,41383.3
9521,Tennis Racket,Sports,Fitness,Yonex,591.71
9522,Puma T-Shirt,Fashion,Men,Puma,14953.25
